track_id,album_title,track_bit_rate,track_duration,track_explicit,genre,track_interest,track_listens,track_number,track_title,track_url
4834,Live at WFMU on Liz Berg's Show on 10/20/2008,256000,04:59,Radio-Safe,12,640,290,5,Mount Misery,http://freemusicarchive.org/music/Parts_and_Labor_1818/Live_at_WFMU_on_Liz_Bergs_Show_on_10202008/Mount_Misery
5009,Edison Amberol: 960,128000,04:17,Radio-Safe,8,3487,1900,0,Sailor's hornpipe medley,http://freemusicarchive.org/music/Charles_DAlmaine/Edison_Amberol_960/Sailors_hornpipe_medley
5011,Edison Blue Amberol: 2853,128000,03:39,Radio-Safe,8,1786,744,0,"Massas in de cold, cold ground",http://freemusicarchive.org/music/F_J_Bacon/Edison_Blue_Amberol_2853/Massas_in_de_cold_cold_ground
5027,Edison Record: 7524,128000,02:23,Radio-Safe,8,1407,643,0,"Uncle Harry, what is love? (144 rpm)",http://freemusicarchive.org/music/Will_F_Denny/Edison_Record_7524/Uncle_Harry_what_is_love_144_rpm
5029,Edison Blue Amberol: 2696,128000,04:09,Radio-Safe,8,2229,1125,0,I like your town,http://freemusicarchive.org/music/Glen_Ellison/Edison_Blue_Amberol_2696/I_like_your_town
5035,Edison Blue Amberol: 2219,128000,04:25,Radio-Safe,8,1660,432,0,Rev. 21: 21 to 25,The gate ajar for me
5037,Edison Blue Amberol: 2495,128000,03:27,Radio-Safe,8,1516,802,0,"Mrs. Sippi, you're a grand old lady",http://freemusicarchive.org/music/Helen_Clark_and_Billy_Murray/Edison_Blue_Amberol_2495/Mrs_Sippi_youre_a_grand_old_lady
5040,Edison Blue Amberol: 2622,128000,04:09,Radio-Safe,8,1741,806,0,Don't take my darling boy away,http://freemusicarchive.org/music/Helen_Clark_and_Joseph_A_Phillips/Edison_Blue_Amberol_2622/Dont_take_my_darling_boy_away
5041,Edison Blue Amberol: 2699,128000,04:32,Radio-Safe,8,1936,641,0,Victoria regia,http://freemusicarchive.org/music/Weyert_A_Moor/Edison_Blue_Amberol_2699/Victoria_regia
5043,Edison Blue Amberol: 2390,128000,03:07,Radio-Safe,8,3200,2029,0,Everybody loves my girl,http://freemusicarchive.org/music/Irving_Kaufman/Edison_Blue_Amberol_2390/Everybody_loves_my_girl
5144,Live at WFMU 10/30/07 on Hatch's Show,256000,06:55,Radio-Safe,17,577,196,3,Roadio Rose,http://freemusicarchive.org/music/Ed_Askew/Live_at_WFMU_103007_on_Hatchs_Show/20090121103710479
5164,Live at WFMU on Pat Duncan's Show 11/20/08,256000,01:59,Radio-Safe,12,307,199,6,I Hate Society,http://freemusicarchive.org/music/The_Bristles/Live_at_WFMU_on_Pat_Duncans_Show_112008/I_Hate_Society
5178,Live at WFMU on Liz B's Show on 8/18/2008,256000,01:30,Radio-Safe,10,1247,394,3,Which Way Is Up?,http://freemusicarchive.org/music/caUSE_co-MOTION/Live_at_WFMU_on_Liz_Bs_Show_on_8182008/Which_Way_Is_Up
5201,Live at WFMU on Brian Turner's Show on 12/5/2006…,256000,07:01,Radio-Safe,12,511,134,4,Steal Away,http://freemusicarchive.org/music/Carla_Bozulichs_Evangelista/Live_at_WFMU_on_Brian_Turners_Show_on_1252006/Steal_Away
5227,Live at WFMU on Terre T's Show on 6/7/2002,256000,02:17,Radio-Safe,12,1483,472,8,Look Into My Eyes When I Come,http://freemusicarchive.org/music/Coachwhips/Live_at_WFMU_on_Terre_Ts_Show_on_672002/Look_Into_My_Eyes_When_I_Come
5271,DMBQ Live at 2008 Record Fair on WFMU Record Fair's Show on 10/26/2008,256000,24:07,Radio-Safe,12,439,210,4,Are You?,http://freemusicarchive.org/music/DMBQ/DMBQ_Live_at_2008_Record_Fair_on_WFMU_Record_Fairs_Show_on_10262008/Are_You
5272,DMBQ Live at 2008 Record Fair on WFMU Record Fair's Show on 10/26/2008,256000,06:32,Radio-Safe,12,511,276,2,Taste,http://freemusicarchive.org/music/DMBQ/DMBQ_Live_at_2008_Record_Fair_on_WFMU_Record_Fairs_Show_on_10262008/Taste
5273,DMBQ Live at 2008 Record Fair on WFMU Record Fair's Show on 10/26/2008,256000,06:17,Radio-Safe,12,821,390,1,She Walks,http://freemusicarchive.org/music/DMBQ/DMBQ_Live_at_2008_Record_Fair_on_WFMU_Record_Fairs_Show_on_10262008/She_Walks
5274,DMBQ Live at 2008 Record Fair on WFMU Record Fair's Show on 10/26/2008,256000,17:28,Radio-Safe,12,559,220,3,Floweerr & Nothing,http://freemusicarchive.org/music/DMBQ/DMBQ_Live_at_2008_Record_Fair_on_WFMU_Record_Fairs_Show_on_10262008/Floweerr__Nothing
5618,Live at WFMU on Liz Berg's show on 5/12/2008,256000,00:49,Radio-Safe,10,1089,431,3,One Hundred Helens,http://freemusicarchive.org/music/So_Cow/Live_at_WFMU_on_Liz_Bergs_show_on_5122008/One_Hundred_Helens_1
5619,Live at WFMU on Liz Berg's show on 5/12/2008,256000,01:58,Radio-Safe,10,1132,419,5,Greetings,http://freemusicarchive.org/music/So_Cow/Live_at_WFMU_on_Liz_Bergs_show_on_5122008/Greetings_1
5620,Live at WFMU on Liz Berg's show on 5/12/2008,256000,02:19,Radio-Safe,10,950,230,9,League of Impressionable Teens,http://freemusicarchive.org/music/So_Cow/Live_at_WFMU_on_Liz_Bergs_show_on_5122008/League_of_Impressionable_Teens
5621,Live at WFMU on Liz Berg's show on 5/12/2008,256000,02:16,Radio-Safe,10,1242,289,4,So Cow vs. the Future,http://freemusicarchive.org/music/So_Cow/Live_at_WFMU_on_Liz_Bergs_show_on_5122008/So_Cow_vs_the_Future_1
5622,Live at WFMU on Liz Berg's show on 5/12/2008,256000,02:49,Radio-Safe,10,700,275,8,Moon Guen Young,http://freemusicarchive.org/music/So_Cow/Live_at_WFMU_on_Liz_Bergs_show_on_5122008/Moon_Guen_Young
5623,Live at WFMU on Liz Berg's show on 5/12/2008,256000,03:39,Radio-Safe,10,3691,1151,7,Ping Pong Rock,http://freemusicarchive.org/music/So_Cow/Live_at_WFMU_on_Liz_Bergs_show_on_5122008/Ping_Pong_Rock
5624,Live at WFMU on Liz Berg's show on 5/12/2008,256000,02:40,Radio-Safe,10,1205,475,2,Commuting,http://freemusicarchive.org/music/So_Cow/Live_at_WFMU_on_Liz_Bergs_show_on_5122008/Commuting
6002,Street-level Superstar (Owed to Boston),192000,03:08,Radio-Safe,10,2863,602,2,The Price Of Freedom,http://freemusicarchive.org/music/The_Space_Lady_aka_Suzy_Soundz/Street-level_Superstar_Owed_to_Boston/The_Price_Of_Freedom
6330,Sounds of Taraab Live on WFMU from the 2009 Golden Festival in NYC,256000,03:21,Radio-Safe,2,3692,1317,1,Nie Zama Nie Sema,http://freemusicarchive.org/music/The_Sounds_of_Taraab/Sounds_of_Taraab_Live_on_WFMU_from_the_2009_Golden_Festival_in_NYC/Nie_Zama_Nie_Sema_1
6364,Paradox Trio Live on WFMU from the 2009 Golden Festival in NYC,256000,09:39,Radio-Safe,2,3454,1402,1,Free Gaida / Cocer i Gong,http://freemusicarchive.org/music/Matt_Darriaus_Paradox_Trio/Paradox_Trio_Live_on_WFMU_from_the_2009_Golden_Festival_in_NYC/Free_Gaida__Cocer_i_Gong
6376,Kavala Brass Band Live on WFMU from the 2009 Golden Festival in NYC,256000,04:49,Radio-Safe,2,2261,643,4,track 4,http://freemusicarchive.org/music/Kavala_Brass_Band/Kavala_Brass_Band_Live_on_WFMU_from_the_2009_Golden_Festival_in_NYC/track_4_2
6387,Raya Brass Band Live on WFMU from the 2009 Golden Festival in NYC,256000,03:31,Radio-Safe,2,2166,1113,5,Karsilamas Hrysodaktili,http://freemusicarchive.org/music/Raya_Brass_Band/Raya_Brass_Band_Live_on_WFMU_from_the_2009_Golden_Festival_in_NYC/track_5_4
6390,Kavala Brass Band Live on WFMU from the 2009 Golden Festival in NYC,256000,06:25,Radio-Safe,2,2623,881,5,track 5,http://freemusicarchive.org/music/Kavala_Brass_Band/Kavala_Brass_Band_Live_on_WFMU_from_the_2009_Golden_Festival_in_NYC/track_5_5
6396,Sheqer Live on WFMU from the 2009 Golden Festival in NYC,256000,07:20,Radio-Safe,2,1823,615,2,Sarki,http://freemusicarchive.org/music/Sheqer/Sheqer_Live_on_WFMU_from_the_2009_Golden_Festival_in_NYC/Sarki
6402,Live at WFMU on Marty McSorley's show on 10/24/2008,256000,01:59,Radio-Safe,10,2236,753,3,The Mall,http://freemusicarchive.org/music/Ducktails/Live_at_WFMU_on_Marty_McSorleys_show_on_10242008/The_Mall
6783,Live at WFMU on Dan Bodah's Show on 4/6/2008,320000,03:15,Radio-Safe,17,2408,693,5,Fisherman's Girl,http://freemusicarchive.org/music/Cath_and_Phil_Tyler/Live_at_WFMU_on_Dan_Bodahs_Show_on_462008/Fishermans_Girl
7121,Live at WFMU on Irene Trudel's Show on 6/21/2001,256000,03:21,Radio-Safe,17,688,544,1,Fallen Leaves that Jewel the Ground,http://freemusicarchive.org/music/PG_Six/Live_at_WFMU_on_Irene_Trudels_Show_on_6212001/Fallen_Leaves_that_Jewel_the_Ground
7122,Live at WFMU on Irene Trudel's Show on 6/21/2001,256000,07:40,Radio-Safe,17,293,193,2,Cover Art/Curragh of Kildare,http://freemusicarchive.org/music/PG_Six/Live_at_WFMU_on_Irene_Trudels_Show_on_6212001/Cover_ArtCurragh_of_Kildare
7123,Live at WFMU on Irene Trudel's Show on 6/21/2001,256000,06:47,Radio-Safe,17,619,515,3,Letter to Lilli St Cyr/Old Man on the Mountain,http://freemusicarchive.org/music/PG_Six/Live_at_WFMU_on_Irene_Trudels_Show_on_6212001/Letter_to_Lilli_St_CyrOld_Man_on_the_Mountain
7124,Live at WFMU on Irene Trudel's Show on 6/21/2001,256000,09:19,Radio-Safe,17,259,241,4,Divine Invasion/When I Was a Young Man/Shepherd/9 Billion Names of God (instr),http://freemusicarchive.org/music/PG_Six/Live_at_WFMU_on_Irene_Trudels_Show_on_6212001/Divine_InvasionWhen_I_Was_a_Young_ManShepherd9_Billion_Names_of_God_instr
8017,Live at WFMU on Pat Duncan's show 1/15/2009,256000,02:31,Radio-Safe,12,1916,701,4,Get Ready For Action,http://freemusicarchive.org/music/Mondo_Topless/Live_at_WFMU_on_Pat_Duncans_show_1152009/Get_Ready_For_Action
8019,Live at WFMU on Pat Duncan's show 1/15/2009,256000,02:47,Radio-Safe,12,1256,223,6,It Hurts Me,http://freemusicarchive.org/music/Mondo_Topless/Live_at_WFMU_on_Pat_Duncans_show_1152009/It_Hurts_Me
8025,Live at WFMU on Pat Duncan's show 1/15/2009,256000,02:26,Radio-Safe,12,697,324,12,Break the Ice,http://freemusicarchive.org/music/Mondo_Topless/Live_at_WFMU_on_Pat_Duncans_show_1152009/Break_the_Ice
8923,Phoning It In 03/09/05,128000,02:21,Radio-Safe,17,953,955,2,Humans-r-Wicked,http://freemusicarchive.org/music/Lettuce_Prey/Phoning_It_In_030905/Humans-r-Wicked
8925,Phoning It In 03/09/05,128000,03:29,Radio-Safe,17,1660,425,6,Ground Zero,http://freemusicarchive.org/music/Lettuce_Prey/Phoning_It_In_030905/Ground_Zero
8928,Phoning It In 03/09/05,128000,05:24,Radio-Safe,17,644,366,8,Why She Cried,http://freemusicarchive.org/music/Lettuce_Prey/Phoning_It_In_030905/Why_She_Cried
8945,Phoning It In 03/23/05,128000,02:16,Radio-Safe,10,23503,22302,8,Do What You Need To Do,http://freemusicarchive.org/music/The_Diskettes/Phoning_It_In_032305/Do_What_You_Need_To_Do
8956,Phoning It In 04/07/05,128000,04:14,Radio-Safe,10,1834,660,4,Fire!,http://freemusicarchive.org/music/Fred_Thomas/Phoning_It_In_040705/Fire
8985,Phoning It In 05/03/05,128000,01:48,Radio-Safe,10,778,266,4,The Whole Weekend To Go,http://freemusicarchive.org/music/Colin_Clary/Phoning_It_In_050305/The_Whole_Weekend_To_Go
8989,Phoning It In 05/03/05,128000,00:48,Radio-Safe,10,976,420,8,Golden Seal,http://freemusicarchive.org/music/Colin_Clary/Phoning_It_In_050305/Golden_Seal
8991,Phoning It In 05/03/05,128000,02:43,Radio-Safe,10,1036,441,11,My Favorite Dream,http://freemusicarchive.org/music/Colin_Clary/Phoning_It_In_050305/My_Favorite_Dream
9546,Live at WFMU on Talk's Cheap 3/17/09,256000,03:05,Radio-Safe,2,1104,974,4,Part 4,http://freemusicarchive.org/music/Arrington_de_Dionyso/Live_at_WFMU_on_Talks_Cheap_31709/Part_4_1000
10473,Phoning It In 05/19/05,128000,01:27,Radio-Safe,17,2217,1332,3,This Is My Time,http://freemusicarchive.org/music/Thee_Moths/Phoning_It_In_051905/This_Is_My_Time
10478,Phoning It In 05/19/05,128000,04:21,Radio-Safe,17,1434,611,2,As The Fletcher Makes Straight His Arrow/(A Thing),http://freemusicarchive.org/music/Thee_Moths/Phoning_It_In_051905/As_The_Fletcher_Makes_Straight_His_ArrowA_Thing
10479,Phoning It In 05/19/05,128000,01:29,Radio-Safe,17,1486,1219,9,Alex vs. The Universe,http://freemusicarchive.org/music/Thee_Moths/Phoning_It_In_051905/Alex_vs_The_Universe
10491,Phoning It In 05/20/05,128000,02:44,Radio-Safe,10,1078,411,3,Know Your History Before You Become Part Of The Repetition,http://freemusicarchive.org/music/Drew_Danburry/Phoning_It_In_052005/Know_Your_History_Before_You_Become_Part_Of_The_Repetition
10496,Phoning It In 06/06/05,128000,03:32,Radio-Safe,17,731,118,1,Tecmo Bowl,http://freemusicarchive.org/music/Patrick_Porter/Phoning_It_In_060605/Tecmo_Bowl
10591,Phoning It In 06/10/05,128000,08:17,Radio-Safe,17,4782,2658,4,The Kids Are Coming Home From Work,http://freemusicarchive.org/music/The_Shivers/Phoning_It_In_061005/The_Kids_Are_Coming_Home_From_Work
10592,Phoning It In 06/10/05,128000,05:23,Radio-Safe,17,4233,2856,3,I Wish I Was Never Born,http://freemusicarchive.org/music/The_Shivers/Phoning_It_In_061005/I_Wish_I_Was_Never_Born
10593,Phoning It In 06/10/05,128000,32:19,Radio-Safe,17,3061,2014,100,Phoning It In 06/10/05,http://freemusicarchive.org/music/The_Shivers/Phoning_It_In_061005/Phoning_It_In_061005
10598,Phoning It In 06/12/05,128000,03:06,Radio-Safe,10,1202,273,4,Mirage,http://freemusicarchive.org/music/The_Cannanes/Phoning_It_In_061205/Mirage
10604,Phoning It In 06/15/05,128000,04:16,Radio-Safe,10,923,211,4,Miss Douglas County,http://freemusicarchive.org/music/Tullycraft/Phoning_It_In_061505/Miss_Douglas_County
10608,Phoning It In 06/15/05,128000,17:14,Radio-Safe,10,784,287,100,Phoning It In 06/15/05,http://freemusicarchive.org/music/Tullycraft/Phoning_It_In_061505/Phoning_It_In_061505_1889
11116,Phoning It In 06/22/05,128000,02:02,Radio-Safe,4,1807,632,6,The Bottle Of Clouds,http://freemusicarchive.org/music/The_Watery_Graves_of_Portland/Phoning_It_In_062205/The_Bottle_Of_Clouds
11711,Live on Beastin The Airwaves with Keili 5/3/09,256000,04:18,Radio-Safe,12,1040,418,2,We Go Wandering,http://freemusicarchive.org/music/Knyfe_Hyts/Live_on_Beastin_The_Airwaves_with_Keili_5309/We_Go_Wandering
11717,Live on Beastin The Airwaves with Keili 5/3/09,256000,11:48,Radio-Safe,12,1928,642,6,Smoke The Milk,http://freemusicarchive.org/music/Knyfe_Hyts/Live_on_Beastin_The_Airwaves_with_Keili_5309/Smoke_The_Milk
11915,That River,256000,05:58,Radio-Safe,12,1792,692,1,That River,http://freemusicarchive.org/music/Jasmine_Love_Bomb/That_River/That_River
12583,"the ""Giant Squid"" CD EP",256000,02:05,Radio-Safe,38,405,112,0,Leviathan,http://freemusicarchive.org/music/Bermuda_Triangles/the_Giant_Squid_CD_EP/Leviathan
12641,Live at WFMU on Talk's Cheap 5/12/2009,256000,01:53,Radio-Safe,10,189,167,5,Normalcy,http://freemusicarchive.org/music/So_Cow/Live_at_WFMU_on_Talks_Cheap_5122009/Normalcy
12643,Live at WFMU on Talk's Cheap 5/12/2009,256000,01:40,Radio-Safe,10,244,204,7,Youre Nice Mysteries,http://freemusicarchive.org/music/So_Cow/Live_at_WFMU_on_Talks_Cheap_5122009/Youre_Nice_Mysteries
12644,Live at WFMU on Talk's Cheap 5/12/2009,256000,00:57,Radio-Safe,10,199,173,8,High Standards,http://freemusicarchive.org/music/So_Cow/Live_at_WFMU_on_Talks_Cheap_5122009/High_Standards_1508
12645,Live at WFMU on Talk's Cheap 5/12/2009,256000,02:17,Radio-Safe,10,541,485,9,This Angry Silence,http://freemusicarchive.org/music/So_Cow/Live_at_WFMU_on_Talks_Cheap_5122009/This_Angry_Silence
12646,Live at WFMU on Talk's Cheap 5/12/2009,256000,01:04,Radio-Safe,10,255,239,10,Mess Me Up (nobunny,http://freemusicarchive.org/music/So_Cow/Live_at_WFMU_on_Talks_Cheap_5122009/Mess_Me_Up_nobunny
12828,Live at WFMU on Choking on Cufflinks 5/9/09,256000,04:29,Radio-Safe,10,316,173,5,Wild Is The Wind,http://freemusicarchive.org/music/Petit_Mal/Live_at_WFMU_on_Choking_on_Cufflinks_5909/Wild_Is_The_Wind
13748,The Funny Pages,128000,04:41,Radio-Safe,21,1546,1352,2,Speak Your Mind feat. Hard Target,http://freemusicarchive.org/music/Laws/The_Funny_Pages/Speak_Your_Mind_feat_Hard_Target
13749,The Funny Pages,128000,03:55,Radio-Safe,21,1863,1627,4,110% (radio edit),http://freemusicarchive.org/music/Laws/The_Funny_Pages/110_radio_edit
13750,You Got Jokes?!,192000,04:09,Radio-Safe,21,478,282,0,Back on the Map [Radio Edit] (feat. Celph Titled &amp, DutchMassive)
13767,Molesting Hip Hop,192000,03:31,Radio-Safe,21,2974,2544,0,Deranged Barber,http://freemusicarchive.org/music/Majik_Most/Molesting_Hip_Hop/Deranged_Barber
14334,Live at WFMU on Beastin' the Airwaves! 5/24/2009,256000,03:42,Radio-Safe,12,396,332,1,Man With Tuba and Wife,http://freemusicarchive.org/music/Asa_Ransom/Live_at_WFMU_on_Beastin_the_Airwaves_5242009/Man_With_Tuba_and_Wife
14336,Live at WFMU on Beastin' the Airwaves! 5/24/2009,256000,03:47,Radio-Safe,12,168,132,3,Crystal,http://freemusicarchive.org/music/Asa_Ransom/Live_at_WFMU_on_Beastin_the_Airwaves_5242009/Crystal
14397,Live at WFMU on Keili's show on 4/26/2009,256000,03:39,Radio-Safe,15,1374,1234,6,One to Change,http://freemusicarchive.org/music/Bonnie_Baxter/Live_at_WFMU_on_Keilis_show_on_4262009/One_to_Change
14417,Live at WFMU on Keili's show on 6/7/09,256000,02:31,Radio-Safe,12,129,98,2,Baby in a Bowl,http://freemusicarchive.org/music/Sigmund_Droid/Live_at_WFMU_on_Keilis_show_on_6709/Baby_in_a_Bowl
14495,le sens des valeurs,150768,02:10,Radio-Safe,15,311,298,1,hot,http://freemusicarchive.org/music/Kania_Tieffer/le_sens_des_valeurs/hot
15027,Live at Primavera Sound 2009 on WFMU,256000,03:13,Radio-Safe,12,212,154,3,Later On That Night,http://freemusicarchive.org/music/The_Bats/Live_at_Primavera_Sound_2009_on_WFMU_1231/Later_On_That_Night
15028,Live at Primavera Sound 2009 on WFMU,256000,03:17,Radio-Safe,12,415,323,4,Up To The Sky,http://freemusicarchive.org/music/The_Bats/Live_at_Primavera_Sound_2009_on_WFMU_1231/Up_To_The_Sky
15031,Live at Primavera Sound 2009 on WFMU,256000,03:34,Radio-Safe,12,190,148,7,Mir,http://freemusicarchive.org/music/The_Bats/Live_at_Primavera_Sound_2009_on_WFMU_1231/Mir
15217,Live at WFMU on The Long Rally 6/17/2009,256000,07:13,Radio-Safe,38, Alex Chechile - modular synth</p>,626,537,3,
15225,Live at WFMU on Talk's Cheap 6/16/2009,256000,11:50,Radio-Safe,12,235,178,1,Ancestor Worship,http://freemusicarchive.org/music/El_Jesus_De_Magico/Live_at_WFMU_on_Talks_Cheap_6162009/Ancestor_Worship
15228,Live at WFMU on Talk's Cheap 6/16/2009,256000,02:36,Radio-Safe,12,111,72,4,LGNO,http://freemusicarchive.org/music/El_Jesus_De_Magico/Live_at_WFMU_on_Talks_Cheap_6162009/LGNO_1280
15232,Live at WFMU on Talk's Cheap 6/16/2009,256000,03:14,Radio-Safe,12,150,121,6,Unclean Ghost,http://freemusicarchive.org/music/El_Jesus_De_Magico/Live_at_WFMU_on_Talks_Cheap_6162009/Unclean_Ghost_1443
15420,Winter Construction,160000,01:00,Radio-Safe,4,2486,2259,1,11001,http://freemusicarchive.org/music/Jojo_Lasalle/Winter_Construction/011001
15429,Winter Construction,160000,03:57,Radio-Safe,4,1472,1325,10,Splinter 3,http://freemusicarchive.org/music/Ernst_Karel__Brent_Gutzeit__Jason_Soliday/Winter_Construction/Splinter_3
15433,Winter Construction,160000,02:52,Radio-Safe,4,1326,1225,14,sympathetic netting,http://freemusicarchive.org/music/Ian_Epps/Winter_Construction/sympathetic_netting
15545,Live at WFMU on The  Cherry Blosssom Clinic 6/27/09,128000,05:36,Radio-Safe,12,169,91,9,(chat with Terre),http://freemusicarchive.org/music/The_Goodnight_Loving/Live_at_WFMU_on_The__Cherry_Blosssom_Clinic_62709/chat_with_Terre
15546,Live at WFMU on The  Cherry Blosssom Clinic 6/27/09,128000,03:09,Radio-Safe,12,212,192,1,Safe at Home,http://freemusicarchive.org/music/The_Goodnight_Loving/Live_at_WFMU_on_The__Cherry_Blosssom_Clinic_62709/Safe_at_Home
15547,Live at WFMU on The  Cherry Blosssom Clinic 6/27/09,128000,03:07,Radio-Safe,12,114,71,2,Drag,http://freemusicarchive.org/music/The_Goodnight_Loving/Live_at_WFMU_on_The__Cherry_Blosssom_Clinic_62709/Drag
15549,Live at WFMU on The  Cherry Blosssom Clinic 6/27/09,128000,02:40,Radio-Safe,12,163,136,4,Dead Fish On The Banks,http://freemusicarchive.org/music/The_Goodnight_Loving/Live_at_WFMU_on_The__Cherry_Blosssom_Clinic_62709/Dead_Fish_On_The_Banks
15550,Live at WFMU on The  Cherry Blosssom Clinic 6/27/09,128000,02:25,Radio-Safe,12,116,84,5,Land of 1000 Bars,http://freemusicarchive.org/music/The_Goodnight_Loving/Live_at_WFMU_on_The__Cherry_Blosssom_Clinic_62709/Land_of_1000_Bars
15551,Live at WFMU on The  Cherry Blosssom Clinic 6/27/09,128000,01:54,Radio-Safe,12,123,93,6,Life Ain't So Great,http://freemusicarchive.org/music/The_Goodnight_Loving/Live_at_WFMU_on_The__Cherry_Blosssom_Clinic_62709/Life_Aint_So_Great
15552,Live at WFMU on The  Cherry Blosssom Clinic 6/27/09,128000,01:50,Radio-Safe,12,132,97,7,We're In A Place,http://freemusicarchive.org/music/The_Goodnight_Loving/Live_at_WFMU_on_The__Cherry_Blosssom_Clinic_62709/Were_In_A_Place
15553,Live at WFMU on The  Cherry Blosssom Clinic 6/27/09,128000,01:51,Radio-Safe,12,233,237,8,Train Hoppin' Man,http://freemusicarchive.org/music/The_Goodnight_Loving/Live_at_WFMU_on_The__Cherry_Blosssom_Clinic_62709/Train_Hoppin_Man
15621,Zaum,192000,04:51,Radio-Safe,12,4584,2853,8,Rank Dashiki,http://freemusicarchive.org/music/Bennoune/Zaum/Rank_Dashiki
15946,Phoning It In 06/23/05,128000,05:38,Radio-Safe,17,7560,6566,3,You Are My Home,http://freemusicarchive.org/music/Rivulets/Phoning_It_In_062305_1211/You_Are_My_Home
16036,Charles Tournemire: Complete Recordings,160000,03:16,Radio-Safe,5,8647,5281,1,Petite Rhapsody,http://freemusicarchive.org/music/Charles_Tournemire/Charles_Tournemire_Complete_Recordings/156tornemire_petiteimprovmp3
16039,Silmät Sulkaset,64000,05:36,Radio-Safe,17,334,287,0,kateetlinnut,http://freemusicarchive.org/music/Kiila/Silmt_Sulkase/kiila_kateetlinnutmp3
16348,Antique Phonograph Music Program 6/19/2008,256000,03:10,Radio-Safe,8,1246,980,0,Hindustan,http://freemusicarchive.org/music/Jockers_Brothers/Antique_Phonograph_Music_Program_6192008/Jockers_Brothers_-_HindustanMP3
16365,Antique Phonograph Music Program 07/15/2008,256000,03:06,Radio-Safe,8,818,560,0,If It Was Not For You,http://freemusicarchive.org/music/Antique_Phonograph_Music_Program_Various_Artists/Antique_Phonograph_Music_Program_7152008/Ada_Jones_And_Billy_Murray_-_If_It_Was_Not_For_YouMP3_1452
16366,Antique Phonograph Music Program 07/15/2008,256000,02:47,Radio-Safe,8,819,518,0,You Will Never Need a Doctor No More,http://freemusicarchive.org/music/Antique_Phonograph_Music_Program_Various_Artists/Antique_Phonograph_Music_Program_7152008/Bert_Williams_-_You_Will_Never_Need_a_Doctor_No_MoreMP3_1008
16369,Antique Phonograph Music Program 07/15/2008,256000,03:04,Radio-Safe,8,786,577,0,Forsaken,http://freemusicarchive.org/music/Antique_Phonograph_Music_Program_Various_Artists/Antique_Phonograph_Music_Program_7152008/D_Wormser_-_ForsakenMP3_1192
16940,Human Sweat Demo,256000,01:58,Radio-Safe,38,1920,242,4,Fields 2,http://freemusicarchive.org/music/Hunted_Creatures/Human_Sweat_Demo/Hunted_Creatures_-_04_-_Fields_2mp3
17573,Vinyl Document #1,160000,06:17,Radio-Safe,38,3009,875,1,For Two Glitching Organs,http://freemusicarchive.org/music/Ilya_Monosov/Vinyl_Document_1/For_Two_Glitching_Organs
17623,Pangea E.P.,320000,03:01,Radio-Safe,15,1483,383,1,In  (Feat Arrpa),http://freemusicarchive.org/music/Burdeos/Pangea_EP/In__Feat_Arrpa
17627,Pangea E.P.,320000,03:00,Radio-Safe,15,953,370,5,Pangea Parte II,http://freemusicarchive.org/music/Burdeos/Pangea_EP/Pangea_Parte_II
17629,Pangea E.P.,320000,05:05,Radio-Safe,15,1309,297,7,Napoleon Drill-Namite voix,http://freemusicarchive.org/music/Burdeos/Pangea_EP/Napoleon_Drill-Namite_voix
17670,Vinyl Document #1,256000,01:00,Radio-Safe,38,6467,2530,2,Music For Broken Music Boxes,http://freemusicarchive.org/music/Ilya_Monosov/Vinyl_Document_1/Music_For_Broken_Music_Boxes
17947,Live at WFMU on Liz Berg's Show 8/10/09,256000,03:25,Radio-Safe,12,181,155,4,Faint Smell of Moss,http://freemusicarchive.org/music/Dark_Meat/Live_at_WFMU_on_Liz_Bergs_Show_81009/Faint_Smell_of_Moss
17949,Live at WFMU on Liz Berg's Show 8/10/09,256000,04:11,Radio-Safe,12,205,163,6,When the Shelter Come,http://freemusicarchive.org/music/Dark_Meat/Live_at_WFMU_on_Liz_Bergs_Show_81009/When_the_Shelter_Come
17954,"Live at WFMU on Evan ""Funk"" Davies' Show 9/1/09",256000,03:43,Radio-Safe,10,411,353,1,Illuminated Council,http://freemusicarchive.org/music/Outrageous_Cherry/Live_at_WFMU_on_Evan_Funk_Davies_Show_9109/Illuminated_Council
17955,"Live at WFMU on Evan ""Funk"" Davies' Show 9/1/09",256000,02:50,Radio-Safe,10,468,391,2,I Recognized Her,http://freemusicarchive.org/music/Outrageous_Cherry/Live_at_WFMU_on_Evan_Funk_Davies_Show_9109/I_Recognized_Her
17956,"Live at WFMU on Evan ""Funk"" Davies' Show 9/1/09",256000,04:20,Radio-Safe,10,462,404,3,Get Out While You Can,http://freemusicarchive.org/music/Outrageous_Cherry/Live_at_WFMU_on_Evan_Funk_Davies_Show_9109/Get_Out_While_You_Can
17958,"Live at WFMU on Evan ""Funk"" Davies' Show 9/1/09",256000,01:51,Radio-Safe,10,468,434,5,Anymore,http://freemusicarchive.org/music/Outrageous_Cherry/Live_at_WFMU_on_Evan_Funk_Davies_Show_9109/Anymore
18647,Live at Le Poisson Rouge 07/15/09,320000,07:34,Radio-Safe,4,420,364,7,The Perils of Empire,http://freemusicarchive.org/music/Darcy_James_Argues_Secret_Society/Live_at_Le_Poisson_Rouge_071509/The_Perils_of_Empire
