track_id,genre,genre_name,mfcc_kurtosis1,mfcc_kurtosis2,mfcc_kurtosis3,mfcc_kurtosis4,mfcc_kurtosis5,mfcc_kurtosis6,mfcc_kurtosis7,mfcc_kurtosis8,mfcc_kurtosis9,mfcc_kurtosis10,mfcc_kurtosis11,mfcc_kurtosis12,mfcc_kurtosis13,mfcc_kurtosis14,mfcc_kurtosis15,mfcc_kurtosis16,mfcc_kurtosis17,mfcc_kurtosis18,mfcc_kurtosis19,mfcc_kurtosis20,mfcc_max1,mfcc_max2,mfcc_max3,mfcc_max4,mfcc_max5,mfcc_max6,mfcc_max7,mfcc_max8,mfcc_max9,mfcc_max10,mfcc_max11,mfcc_max12,mfcc_max13,mfcc_max14,mfcc_max15,mfcc_max16,mfcc_max17,mfcc_max18,mfcc_max19,mfcc_max20,mfcc_mean1,mfcc_mean2,mfcc_mean3,mfcc_mean4,mfcc_mean5,mfcc_mean6,mfcc_mean7,mfcc_mean8,mfcc_mean9,mfcc_mean10,mfcc_mean11,mfcc_mean12,mfcc_mean13,mfcc_mean14,mfcc_mean15,mfcc_mean16,mfcc_mean17,mfcc_mean18,mfcc_mean19,mfcc_mean20,mfcc_median1,mfcc_median2,mfcc_median3,mfcc_median4,mfcc_median5,mfcc_median6,mfcc_median7,mfcc_median8,mfcc_median9,mfcc_median10,mfcc_median11,mfcc_median12,mfcc_median13,mfcc_median14,mfcc_median15,mfcc_median16,mfcc_median17,mfcc_median18,mfcc_median19,mfcc_median20,mfcc_min1,mfcc_min2,mfcc_min3,mfcc_min4,mfcc_min5,mfcc_min6,mfcc_min7,mfcc_min8,mfcc_min9,mfcc_min10,mfcc_min11,mfcc_min12,mfcc_min13,mfcc_min14,mfcc_min15,mfcc_min16,mfcc_min17,mfcc_min18,mfcc_min19,mfcc_min20,mfcc_skew1,mfcc_skew2,mfcc_skew3,mfcc_skew4,mfcc_skew5,mfcc_skew6,mfcc_skew7,mfcc_skew8,mfcc_skew9,mfcc_skew10,mfcc_skew11,mfcc_skew12,mfcc_skew13,mfcc_skew14,mfcc_skew15,mfcc_skew16,mfcc_skew17,mfcc_skew18,mfcc_skew19,mfcc_skew20,mfcc_std1,mfcc_std2,mfcc_std3,mfcc_std4,mfcc_std5,mfcc_std6,mfcc_std7,mfcc_std8,mfcc_std9,mfcc_std10,mfcc_std11,mfcc_std12,mfcc_std13,mfcc_std14,mfcc_std15,mfcc_std16,mfcc_std17,mfcc_std18,mfcc_std19,mfcc_std20
45529,21,Hip-Hop,4.6485996246,1.3737374544,0.41801413894,1.4351993799,0.46531996131,4.2143974304,1.0367130041,9.4604415894,4.1290884018,0.78386861086,0.40659376979,-0.10186798871,0.65761643648,1.4555367231,0.66023176908,0.33294904232,0.29195463657,0.044382888824,0.41013526917,0.46561902761,102.36349487,209.10180664,50.581253052,124.06716919,22.903263092,71.546524048,51.935943604,37.224681854,39.86932373,30.307594299,39.967449188,30.552042007,46.027996063,58.798538208,51.398715973,30.642686844,30.169504166,31.216730118,35.047412872,29.277610779,-79.417274475,110.33937073,-37.631977081,67.991584778,-27.388237,20.926496506,-1.2806411982,5.4753623009,3.0828173161,2.0032806396,4.8695344925,-0.25905796885,6.3295578957,2.4258658886,5.6645097733,-1.2559757233,1.6498045921,0.93300110102,1.5203375816,1.2069813013,-53.876392365,112.61830139,-38.312240601,72.264923096,-27.885965347,24.015789032,-0.9337823391,7.2516155243,3.67415452,3.1144137383,5.2175726891,1.0315158367,5.7459468842,1.9433873892,4.8867111206,-1.0015163422,1.4733790159,1.2929686308,1.4790500402,1.5274906158,-484.82516479,-33.686820984,-121.72190094,-34.276222229,-79.987937927,-63.078342438,-50.829986572,-77.467842102,-58.80412674,-48.449607849,-35.900684357,-34.761024475,-28.129161835,-42.181598663,-26.195894241,-31.280357361,-27.191705704,-27.45618248,-25.261951447,-30.594453812,-2.1155781746,-0.84336405993,0.23198747635,-1.1108070612,0.28295186162,-1.5506945848,-0.20155252516,-2.3583021164,-1.1695488691,-0.62137931585,-0.29962319136,-0.4302803278,0.41180539131,0.39139097929,0.47173345089,-0.10798153281,0.027596248314,-0.16344743967,0.052769187838,-0.28494167328,106.87407684,34.736339569,26.54107666,20.462661743,14.221741676,16.264789581,12.424765587,14.054466248,10.984480858,9.1970214844,8.3640546799,9.7345018387,8.9877252579,10.467928886,8.8974170685,7.8868045807,7.646780014,8.1319532394,7.18039608,7.2367730141
46492,15,Electronic,16.997747421,9.7171821594,10.851219177,5.5439143181,0.21911804378,-0.13705226779,-0.065966404974,0.52252537012,0.22092723846,0.040303878486,0.10625272989,0.064693368971,0.00036146317143,-0.050326481462,-0.025194996968,0.57723069191,0.1554698199,0.079382218421,-0.14670138061,-0.090537182987,-200.77011108,253.7210083,6.929690361,71.783317566,51.984836578,19.395261765,27.748638153,21.600221634,41.876029968,9.3654289246,16.548347473,42.395576477,7.3422765732,26.76836586,18.917743683,1.18925488,36.469215393,25.745212555,10.407086372,19.688367844,-303.46438599,160.55101013,-86.184501648,44.992607117,20.672180176,-8.203122139,2.594025135,-8.411895752,16.453784943,-13.688155174,-6.8681998253,19.134723663,-15.638971329,4.4687795639,-3.723334074,-20.265394211,13.830846786,2.205896616,-7.5523614883,-1.9081184864,-294.03994751,160.59170532,-89.757575989,45.820274353,20.796106339,-8.4405174255,2.3086550236,-8.127286911,16.88841629,-13.885440826,-7.0929408073,19.81586647,-15.508343697,4.4964032173,-3.7926380634,-20.794279099,14.211433411,2.1068034172,-7.5501890182,-1.9399157763,-654.52032471,2.6645352591E-15,-113.93869019,-0.31708717346,-2.5997731686,-37.330718994,-20.214719772,-36.605583191,-14.951482773,-31.299438477,-30.845018387,-7.937816143,-41.457359314,-24.798662186,-26.509683609,-40.10175705,-11.062058449,-24.575597763,-28.146085739,-20.594736099,-3.7784764767,-2.0099210739,2.7919313908,-1.6254979372,0.060168914497,-0.0026188192423,0.1081103608,-0.15698823333,-0.3283136189,0.22063396871,0.1340315789,-0.40043154359,-0.027916509658,-0.099103279412,0.055326242,0.537155509,-0.20619350672,0.0011920561083,-0.034689497203,0.065602250397,60.974632263,31.195363998,16.593057632,9.9424343109,8.3277654648,7.2739901543,6.9124970436,7.5682382584,8.2569828033,5.7281851768,6.1294598579,8.1092805862,6.6578783989,7.337952137,6.6523423195,6.3401536942,6.6801133156,6.8447384834,5.4976482391,5.7851600647
46493,15,Electronic,1.4282655716,10.269976616,0.065819047391,-0.4520894587,0.25535669923,-0.052668407559,0.42360511422,0.31234493852,0.0027898089029,-0.24207133055,0.1375913471,0.45530927181,0.89481496811,0.94462120533,1.4493927956,0.72400379181,0.7344096303,0.39073389769,-0.048910047859,0.23325167596,-41.536827087,236.72640991,76.780189514,63.574661255,45.936164856,41.724514008,26.074388504,35.80827713,30.383676529,29.234375,28.193843842,40.591968536,41.959594727,40.121669769,50.274951935,43.680831909,41.748474121,38.099666595,40.562137604,38.093257904,-237.03762817,174.20684814,-4.8192615509,19.976251602,10.873674393,4.1179666519,-2.5133326054,-3.6897625923,-5.1082062721,-5.2796602249,-3.9320075512,-5.5749988556,-8.3638706207,-6.9506611824,-6.1344051361,-6.9951844215,-4.6122245789,-3.4764049053,-1.6183907986,-0.65662974119,-228.47492981,178.73648071,-10.01897049,18.941303253,12.695365906,3.9006018639,-1.2723795176,-3.7223501205,-4.6446938515,-4.9732117653,-3.5114228725,-5.1641654968,-8.2802772522,-7.338997364,-6.5731396675,-7.8325862885,-4.9767518044,-4.2688593864,-2.4106471539,-1.6101635695,-508.31182861,-2.0428103653E-14,-74.65813446,-22.259624481,-57.199428558,-31.115404129,-43.313518524,-32.406841278,-41.356685638,-35.729423523,-48.719543457,-39.005485535,-42.024513245,-42.18314743,-36.094776154,-32.557952881,-35.460624695,-36.101490021,-38.227977753,-32.190296173,-0.6116450429,-2.1844985485,0.60516738892,0.19286137819,-0.66783678532,0.045376662165,-0.58917987347,0.15968766809,-0.15289011598,-0.042043369263,-0.28100726008,-1.3969805877E-05,0.13387700915,0.23118726909,0.61829024553,0.62700051069,0.38188108802,0.44242811203,0.36661213636,0.34078598022,63.546596527,25.55931282,27.373859406,13.741615295,15.140872955,11.178135872,9.9176578522,9.3913660049,9.4594373703,8.6723680496,8.8322315216,10.693487167,11.388988495,10.931251526,11.000985146,10.501130104,10.305659294,10.846073151,11.081295013,10.015063286
46494,15,Electronic,4.695294857,3.0562539101,1.2956053019,-0.2163182497,-0.2843773365,0.13147395849,0.75253432989,0.65997862816,0.13908629119,0.86505204439,0.78765958548,0.36013635993,0.18977466226,2.0232343674,0.58712267876,0.47379979491,0.4759786427,0.42976495624,0.65231472254,1.5953365564,-65.735366821,254.98539734,65.110870361,59.918243408,69.505638123,46.765583038,46.667694092,36.515464783,34.540344238,28.673046112,31.580617905,28.312259674,23.661748886,23.735881805,30.568868637,27.905580521,32.656700134,36.686031342,21.892185211,27.27604866,-196.42243958,201.79211426,-13.577817917,18.432704926,18.162881851,11.891560555,10.774394989,8.2334747314,4.9637227058,6.1570062637,5.6516799927,1.6702076197,-1.5633730888,-1.8327577114,-0.78778553009,-0.21811805665,-0.15413805842,-1.8437209129,-2.8916184902,-3.9118671417,-187.50331116,212.25559998,-18.356239319,19.831693649,17.783304214,11.742450714,11.15464592,8.7046337128,5.7965450287,6.8339147568,5.8284277916,2.7781503201,0.26912513375,-1.0101721287,-0.95316708088,-0.60637909174,-0.69838571548,-2.2149615288,-2.9710385799,-4.2211813927,-510.65182495,-1.3322676296E-14,-69.509613037,-16.784225464,-20.678020477,-25.778850555,-27.165077209,-28.042043686,-30.854698181,-32.911491394,-31.486778259,-30.749324799,-39.436237335,-42.802124023,-26.992494583,-26.35556221,-27.404821396,-29.731895447,-29.069026947,-28.587245941,-1.743434906,-1.3071693182,1.1450413465,-0.36746516824,0.11625554413,0.072351418436,-0.37689378858,-0.4146361053,-0.37672230601,-0.57857239246,-0.20069861412,-0.60864835978,-0.67672711611,-0.82966518402,0.31285876036,0.24233686924,0.43921431899,0.39022520185,-0.065249934793,0.33102780581,58.839611053,33.858360291,24.512815475,12.953710556,12.368051529,10.299547195,9.5248432159,9.2166023254,9.8600168228,7.2402553558,7.440392971,8.523982048,10.205998421,7.8568940163,7.9122419357,7.270960331,8.475361824,8.4741697311,6.8661141396,6.3035130501
46495,15,Electronic,8.250872612,14.023126602,2.8414130211,-0.51331239939,-0.35931029916,-0.3526597321,0.31385836005,-0.084485024214,0.0065537472256,0.21056388319,-0.25827014446,0.0014865823323,-0.06878092885,-0.25046533346,-0.15301130712,0.081773102283,-0.27018019557,0.058477569371,-0.39784502983,0.13085280359,-70.515701294,249.96426392,63.112869263,57.361125946,50.825984955,37.662719727,45.019622803,43.087341309,34.082977295,38.488628387,31.558103561,29.120594025,30.739995956,30.967502594,27.512393951,33.29650116,34.871910095,32.282188416,28.167175293,33.24237442,-217.98922729,196.95999146,-18.070062637,21.483739853,13.927258492,6.9373273849,4.966211319,7.6715803146,4.7387151718,1.4387133121,-0.081293024123,-1.6300119162,-2.4853420258,-5.4426665306,-8.0939912796,-6.1131668091,-5.266438961,-3.39422369,-1.8626148701,-3.3571746349,-212.17732239,201.37289429,-20.490779877,22.896556854,13.458584785,6.8007159233,4.468225956,7.8079109192,5.0778665543,1.3945645094,0.26486158371,-1.6551845074,-2.6327326298,-5.4660515785,-8.6312484741,-7.2210993767,-5.8035464287,-2.7434113026,-2.1129357815,-2.9584159851,-541.99938965,-6.8389738317E-14,-59.960083008,-19.336395264,-25.011379242,-16.777320862,-23.563199997,-26.778373718,-31.350809097,-30.957523346,-36.86807251,-34.119850159,-32.139873505,-47.415275574,-43.681282043,-38.82056427,-36.534732819,-39.815608978,-35.826305389,-36.985233307,-2.2072277069,-3.0474412441,1.2487387657,-0.30018338561,0.1364774853,0.063436664641,0.20820795,-0.035354744643,-0.18260800838,-0.01642149128,-0.079434514046,-0.10171672702,0.13538815081,-0.075631655753,0.10505336523,0.47915816307,0.35113579035,-0.19155758619,0.046843986958,-0.042953491211,64.233940125,30.754400253,18.099531174,14.227966309,10.732319832,8.5671434402,8.7105512619,10.25268364,9.5702819824,9.9805412292,10.609290123,9.6484518051,9.7150325775,11.803183556,11.821500778,12.086598396,12.010199547,11.265357018,9.8368282318,10.639627457
46496,15,Electronic,6.0596661568,21.390338898,2.7278411388,-0.57528758049,-0.099832423031,-0.066361099482,-0.45208713412,0.325494349,-0.15596164763,-0.041744090617,-0.53154438734,-0.57158774137,-0.25106045604,0.13768488169,0.38901653886,-0.022789370269,0.055903188884,-0.3958863616,-0.17063423991,0.9451598525,-121.07871246,299.3899231,112.72723389,49.135128021,51.666980743,32.37903595,31.75163269,24.95977211,22.395076752,19.090187073,18.570251465,23.101884842,17.025787354,22.144971848,23.369121552,22.834602356,17.813879013,24.179636002,22.393262863,26.201509476,-241.66911316,244.83157349,5.0725479126,-11.549858093,9.712767601,1.9041284323,-2.0726809502,3.667604208,-0.8064442277,-5.6747322083,-2.5824701786,-1.2749658823,-1.7083380222,-2.1197533607,-1.8464287519,-1.9217699766,-0.83273750544,0.16564196348,0.24294121563,-0.74995017052,-233.06558228,252.02955627,0.25446507335,-14.064909935,10.183469772,1.2570658922,-1.9729110003,3.7042672634,-0.35692173243,-5.3826179504,-1.7851823568,-1.0972756147,-1.3341692686,-2.384553194,-2.1086273193,-1.6496442556,-1.5056396723,-0.21119849384,0.30451658368,-0.81041353941,-554.02404785,3.8967003822,-44.418376923,-56.602874756,-27.323062897,-19.919567108,-27.340017319,-28.302000046,-24.721288681,-36.274703979,-26.356853485,-21.052801132,-23.9441185,-21.364400864,-25.425233841,-21.836589813,-20.822351456,-18.720449448,-16.449150085,-20.99695015,-1.9328917265,-4.1125650406,1.4540930986,0.20855930448,-0.32548695803,0.32848778367,0.079370476305,-0.34945613146,-0.15632119775,-0.21653670073,-0.20885147154,0.027673941106,-0.26044267416,0.21762488782,0.22279758751,-0.0099202087149,0.45303040743,0.14559233189,-0.0021013810765,0.18680940568,65.325744629,36.851604462,27.365221024,18.390468597,12.099817276,8.4710922241,9.2580871582,8.3535470963,7.8041734695,7.6093225479,8.2290840149,7.5897312164,6.8078575134,6.8409233093,5.8241071701,6.3221254349,5.5656247139,6.2416992188,5.1426019669,5.7494912148
46497,15,Electronic,2.3633782864,9.6956443787,0.30457046628,-0.15913099051,-0.43177321553,0.24925595522,0.19495506585,0.35314103961,1.5462261438,0.66117978096,0.89693558216,0.40822583437,0.33460909128,-0.29893058538,0.43746000528,0.86333823204,0.059333790094,0.34708958864,0.15790903568,1.3173326254,-59.491024017,243.19128418,92.291358948,76.361839294,58.00994873,40.285148621,32.145172119,40.967151642,54.309459686,40.879741669,43.007778168,33.780643463,26.024744034,25.56347847,24.187969208,45.415740967,44.694717407,40.915039062,33.01492691,38.176200867,-241.67504883,185.41172791,9.1813354492,19.978340149,21.352687836,9.6842823029,4.6924920082,2.7037143707,0.47631120682,-1.4864909649,0.66365593672,3.0637876987,0.56393611431,-3.7990851402,-6.1489477158,-5.5000219345,-5.9877800941,-6.1367163658,-4.0053291321,-2.7311272621,-234.79212952,190.03314209,4.1365475655,19.831533432,22.544420242,9.6276350021,5.4746618271,2.8526980877,0.11407996714,-2.6548185349,0.74648463726,3.703373909,0.928134799,-3.6439459324,-5.9554395676,-5.1054196358,-6.8708953857,-6.0825300217,-3.8829395771,-3.8282833099,-498.76055908,-5.7731597281E-14,-49.738811493,-23.654167175,-22.09976387,-28.077507019,-30.658033371,-30.689455032,-44.888080597,-39.40619278,-43.07951355,-43.460651398,-40.492397308,-43.389671326,-60.061279297,-42.841270447,-44.336799622,-41.531909943,-31.758953094,-31.023487091,-0.98702198267,-2.4171290398,0.7967261076,-0.0045690792613,-0.40125989914,-0.025217927992,-0.43149134517,0.1072653681,0.59129297733,0.52686166763,-0.20493231714,-0.35049319267,-0.35473126173,-0.18451811373,-0.28130552173,-0.099347501993,0.22542013228,0.13865420222,0.16926415265,0.76187890768,64.631874084,31.069606781,26.163721085,14.926384926,14.112760544,9.0650186539,8.7907104492,10.463619232,11.159534454,10.731440544,10.047576904,10.893424988,9.2878875732,10.041769028,10.174584389,10.251403809,12.037377357,11.377990723,9.4770030975,8.751865387
46498,15,Electronic,4.2976083755,4.9218263626,0.11136565357,-0.97373616695,-0.11219400167,-0.48800233006,-0.027542326599,-0.067361608148,-0.14746250212,0.00075139576802,0.34749931097,0.58431851864,0.92194467783,1.2615760565,0.55415511131,0.11849114299,-0.082209259272,-0.21765513718,0.40394499898,0.48523125052,-15.925689697,241.53627014,49.259376526,67.486885071,37.252140045,51.386779785,38.454853058,34.265239716,29.158811569,30.499147415,30.685630798,30.404388428,19.031208038,27.492271423,23.184015274,20.551456451,19.148464203,21.809560776,32.374214172,33.204734802,-171.11686707,192.22796631,-15.773391724,31.172624588,10.681408882,10.13470459,9.2344017029,3.8474755287,0.69403415918,0.66418206692,-3.5463869572,-3.9108228683,-4.2275505066,-2.7505207062,-3.2319457531,-2.2576537132,-2.7456405163,-1.936486721,-1.8765677214,-0.073422603309,-169.3589325,197.69026184,-18.26354599,30.287996292,11.34140873,8.6812458038,8.9230060577,4.0866184235,0.61548656225,0.72780865431,-3.2361366749,-2.9944667816,-3.3458297253,-2.1296935081,-2.9434285164,-2.1399123669,-2.5118455887,-1.7968130112,-1.7963072062,-0.21910916269,-494.68902588,14.225689888,-77.828399658,-8.9088029861,-35.809856415,-18.478616714,-22.919240952,-28.516174316,-29.440174103,-25.748914719,-35.339889526,-46.371608734,-43.103054047,-42.29681015,-35.010906219,-27.980619431,-30.03248024,-30.566511154,-33.59513092,-28.692556381,-1.0150597095,-1.4963681698,0.60522800684,-0.0066876043566,-0.35828411579,0.36980745196,0.1338096261,-0.25591439009,0.052179649472,-0.015682324767,-0.14154100418,-0.56180602312,-0.69607496262,-0.46517291665,-0.22513671219,-0.035118099302,-0.22340710461,-0.14049710333,0.030489826575,0.25316673517,56.82233429,26.977315903,19.668916702,14.636834145,10.550540924,10.620016098,8.4686136246,8.9828586578,8.2083034515,7.858736515,8.7742233276,9.0901317596,8.1629753113,7.970615387,7.3537716866,6.6317119598,7.4550189972,8.3491821289,8.9631605148,8.7043991089
46499,15,Electronic,6.2037272453,11.777312279,4.9293289185,-0.46662068367,-0.63641762733,0.69550949335,0.52157533169,-0.32064715028,0.048578660935,0.27136337757,0.23770150542,-0.16932781041,0.017570506781,0.40420013666,-0.13692998886,-0.24733266234,-0.22237339616,-0.091511882842,-0.067261874676,0.062149498612,-97.701454163,238.88818359,69.703590393,60.804988861,39.555328369,46.434661865,27.692094803,28.388414383,24.066812515,24.647895813,25.425344467,19.52812767,24.504699707,26.592496872,18.383020401,17.595088959,22.579244614,23.281122208,26.248908997,27.691951752,-234.76025391,196.92697144,-31.283777237,20.363269806,6.1196079254,2.7745203972,-0.73248040676,-1.1954706907,-3.797005415,-3.7641143799,-3.3838624954,-2.7437748909,-4.0187969208,-5.3365426064,-8.6093645096,-10.738531113,-8.3247356415,-6.3012866974,-5.2145452499,-5.7595129013,-233.61805725,199.81243896,-34.570762634,20.976737976,6.1673812866,1.8427228928,-0.63849979639,-0.98382288218,-3.8177452087,-3.8835315704,-3.1719241142,-2.5351936817,-3.5493600368,-4.8497886658,-8.8545265198,-10.143736839,-8.5260372162,-6.2291202545,-5.1286969185,-6.4466276169,-544.5880127,26.803712845,-73.452819824,-24.751502991,-33.012271881,-26.195167542,-43.84588623,-28.425611496,-37.514564514,-32.006572723,-32.847881317,-28.647748947,-31.05827713,-32.784610748,-37.522994995,-40.754299164,-37.981487274,-37.961566925,-28.94667244,-32.645298004,-1.4892324209,-2.4918544292,1.7707493305,-0.12904086709,-0.022597759962,0.58234328032,-0.2828527987,-0.053275004029,0.036303184927,0.039907358587,-0.072494857013,-0.19291783869,-0.24360252917,-0.22337929904,-0.059054847807,-0.1826467216,0.12753282487,-0.19406324625,0.021157389507,0.31922826171,55.581680298,22.942056656,19.044635773,14.978606224,12.245131493,9.9352788925,8.8828935623,9.3780498505,8.6245851517,8.0154695511,7.3816466331,7.374227047,7.7076616287,7.8303332329,9.4918880463,9.3196401596,8.484041214,8.860458374,7.3739495277,7.9437437057
46500,15,Electronic,-0.4366813004,0.95121026039,-0.89408636093,-0.28174963593,-0.61887174845,-0.57585734129,0.69451904297,0.48116594553,-0.17274908721,-0.098368629813,0.10742521286,0.46190056205,3.1061761379,-0.070246227086,0.3907918334,0.0087429452688,0.020651996136,0.39043596387,-0.084729544818,0.015116531402,-116.02362061,246.81048584,86.570175171,91.962036133,61.467517853,51.212120056,38.098419189,48.1938591,46.518955231,42.713405609,31.56271553,35.230831146,36.341186523,49.692127228,33.630332947,35.489532471,49.001480103,45.439537048,19.01996994,21.905899048,-322.27288818,158.26765442,17.127731323,42.930290222,28.304576874,20.696834564,15.757230759,18.95010376,12.671142578,2.8076028824,0.20394872129,2.7337133884,-0.17653745413,-0.18318250775,-0.13549806178,0.66145187616,1.8287596703,-2.9861311913,-5.979224205,-2.8166801929,-318.05957031,158.67967224,18.492118835,43.939086914,29.161062241,21.783899307,17.297143936,19.652341843,12.520483971,4.18171978,0.69150567055,4.0997447968,1.1276971102,0.31353157759,0.63981312513,1.0174882412,1.8958051205,-1.8864661455,-4.467669487,-2.4070525169,-565.30230713,-1.0480505352E-13,-61.953937531,-9.2242660522,-20.597980499,-12.966108322,-25.557682037,-27.333211899,-27.378646851,-39.870883942,-44.857589722,-33.400279999,-67.997795105,-55.08908844,-40.018074036,-35.199871063,-29.900024414,-45.441883087,-35.892715454,-29.675056458,-0.20996131003,-0.41883593798,-0.28054773808,-0.2200025171,-0.23883995414,-0.31457525492,-0.82638943195,-0.5300861001,-0.12075474858,-0.2310500741,-0.34032863379,-0.46572768688,-1.0558688641,-0.13771277666,-0.26919063926,-0.12808312476,0.17802007496,-0.20473392308,-0.52257400751,-0.17516167462,85.337478638,38.343551636,25.570489883,18.336601257,15.321537018,11.157298088,8.57492733,10.800060272,11.569411278,13.266747475,10.537441254,10.579377174,13.427453995,19.421779633,10.972981453,9.8441314697,12.488898277,11.781938553,8.921125412,7.265832901
46501,15,Electronic,5.3730444908,23.520589828,1.4679281712,1.1284692287,-0.34639498591,-0.12501005828,0.32423987985,0.30520620942,-0.017740687355,0.19448266923,-0.16946689785,0.13975074887,-0.11722429842,-0.10672104359,-0.23475648463,-0.38687378168,-0.1216244176,-0.097716517746,-0.044440474361,0.40175151825,-57.299182892,246.01751709,64.105148315,58.646995544,43.968887329,36.557048798,27.213939667,39.001945496,25.002641678,20.776275635,19.367385864,19.511777878,16.093011856,19.795476913,18.260547638,18.903419495,20.623451233,15.818573952,14.969233513,18.15893364,-214.164505,197.56773376,-16.243709564,24.80937767,11.209508896,5.1101689339,2.3263454437,2.3728306293,1.0325690508,-2.5421965122,-4.5551724434,-6.8109402657,-7.2202010155,-7.2105565071,-7.6021666527,-6.2555017471,-4.7636685371,-5.7547559738,-7.2301459312,-4.7265758514,-212.19236755,201.26747131,-17.914117813,26.077791214,10.870908737,4.08192873,2.6441774368,1.823869586,1.6758096218,-2.355766058,-3.9068677425,-5.7906537056,-6.8646669388,-6.0251026154,-7.6515665054,-6.1403455734,-4.818874836,-5.628510952,-7.3344249725,-4.478374958,-540.34002686,1.4210854715E-14,-57.849094391,-28.957466125,-25.386644363,-15.182182312,-24.439731598,-26.770910263,-26.369817734,-29.157211304,-34.092761993,-38.796356201,-36.147956848,-38.532840729,-37.836715698,-39.323574066,-32.022315979,-27.935556412,-31.093177795,-25.282962799,-1.2822631598,-3.6430203915,0.91840791702,-0.74573659897,0.14192415774,0.52309912443,-0.2555552721,0.33822706342,-0.28646561503,-0.23729687929,-0.30126598477,-0.51104158163,-0.35931453109,-0.41109254956,-0.13764323294,-0.26278078556,-0.14007945359,0.074950560927,-0.002823312534,-0.33566558361,59.67282486,22.761636734,18.860328674,12.102458,11.805812836,8.7490968704,7.3531341553,10.007066727,8.3265552521,7.5341825485,8.3498792648,8.674197197,8.5272989273,9.3094301224,9.3570079803,9.2540044785,8.330119133,7.105322361,6.6080942154,5.9456596375
46502,15,Electronic,2.7160766125,16.144853592,0.86435556412,-0.35217994452,-0.29422521591,-0.21629188955,-0.46858924627,0.080057419837,0.23186071217,-0.25160959363,-0.14300771058,-0.14982350171,-0.027477756143,-0.23529416323,-0.3905467689,0.57324266434,0.085538670421,-0.36952725053,-0.60756731033,0.060535039753,-104.98299408,251.45941162,69.927284241,65.043998718,66.371299744,33.793254852,30.043132782,27.13057518,25.32608223,22.268404007,20.12717247,22.766803741,17.431987762,18.529556274,25.980266571,25.861871719,31.077280045,29.683645248,26.266778946,27.611816406,-256.81988525,186.87199402,-8.3244047165,16.144323349,24.1307621,8.6619100571,1.136583209,0.42467340827,-2.962975502,-4.3339757919,-3.2929987907,-6.1374707222,-8.4784736633,-8.5573568344,-6.7013506889,-7.5184054375,-6.6448278427,-3.2191681862,-1.277638793,-0.96573263407,-251.54641724,190.28485107,-13.406846046,15.68981266,24.388973236,8.7697229385,1.3096092939,0.1669935137,-3.1177685261,-4.0908551216,-3.3882427216,-4.8254804611,-8.0840644836,-8.100525856,-6.4553003311,-8.1209096909,-7.3617048264,-3.9412047863,-0.45926973224,-1.3215565681,-532.31677246,-6.7501559897E-14,-47.511440277,-25.282484055,-12.82263279,-20.307294846,-23.113288879,-25.732282639,-38.233055115,-33.41122818,-27.82649231,-38.468418121,-39.602012634,-40.926776886,-35.485939026,-32.156173706,-38.524711609,-30.561859131,-24.833740234,-27.1621418,-1.0729885101,-3.0817856789,1.0476492643,-0.035307217389,0.17992202938,-0.11051744223,0.092909760773,0.16045597196,-0.053281333297,-0.17686732113,0.13170193136,-0.42776525021,-0.24135097861,-0.31926143169,-0.057747542858,0.52060806751,0.26296946406,0.16345261037,-0.16020163894,0.22247353196,65.165298462,28.53021431,21.707164764,14.548614502,13.68724823,8.271443367,9.2021350861,7.733651638,9.1170167923,8.6006784439,7.6796379089,9.9430370331,9.7247123718,9.6863260269,10.653044701,9.5445079803,11.958463669,10.7748909,9.2466478348,8.3348026276
